1/beta	E	M	C	X
1.17647	-2245.7	9.41978e+08	1.12935e+18	0.0326644	0.00198667
1.18343	-2245.89	3.276e+08	1.26153e+17	0.0271089	0.00164413
1.19048	-2245.73	1.88198e+08	3.86395e+16	0.0302693	0.00189041
1.1976	-2244.71	1.54813e+08	2.53716e+16	0.0342997	0.00212493
1.20482	-2244.59	1.13164e+08	1.29866e+16	0.0364192	0.00218931
1.21212	-2243.69	1.7725e+08	3.39623e+16	0.0387125	0.00270322
1.21951	-2244.97	7.47537e+08	7.0296e+17	0.0318987	0.00204953
1.22699	-2244.49	2.41155e+08	6.57831e+16	0.0359718	0.0022566
1.23457	-2244.46	8.31165e+08	8.73969e+17	0.0385496	0.0024916
1.24224	-2244.12	4.31951e+08	2.25585e+17	0.0401103	0.00260396
1.25	-2243.76	1.33411e+08	1.84302e+16	0.0456366	0.00290114
1.25786	-2243.5	3.16649e+08	1.17419e+17	0.0495232	0.00325623
1.26582	-2243.54	7.16649e+08	6.4453e+17	0.0413962	0.0027366
1.27389	-2241.69	3.12481e+08	1.14177e+17	0.0526905	0.00352403
1.28205	-2243.04	3.04496e+08	1.08087e+17	0.0414121	0.00286402
1.29032	-2237.39	9.79172e+07	9.60957e+15	0.0454392	0.00317852
1.2987	-2241.61	1.08116e+09	1.49652e+18	0.0503642	0.00345592
1.30719	-2241.51	4.46774e+08	2.42078e+17	0.0537192	0.00372057
1.31579	-2241.96	1.88979e+08	3.89959e+16	0.0481325	0.00323815
1.3245	-2240.24	2.73684e+08	8.6174e+16	0.0584338	0.00424826
1.33333	-2239.89	3.85552e+08	1.77831e+17	0.0591026	0.00423113
1.34228	-2238.6	1.19412e+08	1.45519e+16	0.0601565	0.00424969
1.35135	-2238.69	1.34654e+09	2.33968e+18	0.0613916	0.00446933
1.36054	-2237.9	7.3571e+08	6.80406e+17	0.0702914	0.00518615
1.36986	-2237.69	1.3466e+09	2.33987e+18	0.0651924	0.00482801
1.37931	-2235.99	1.56469e+08	2.59685e+16	0.0689373	0.00543439
1.38889	-2236.86	4.44695e+08	2.3977e+17	0.0705723	0.00520803
1.3986	-2235.51	1.72509e+09	3.86748e+18	0.0794718	0.00606247
1.40845	-2234.18	1.98979e+08	4.35743e+16	0.0860312	0.00649863
1.41844	-2234.49	8.68159e+08	9.55724e+17	0.0795494	0.00614146
1.42857	-2232.58	2.30315e+08	5.96434e+16	0.0871795	0.00665934
1.43885	-2232.34	8.43814e+08	9.01652e+17	0.0917102	0.00723373
1.44928	-2231.92	9.08195e+08	1.04818e+18	0.0927259	0.00741368
1.45985	-2230.97	1.63223e+08	2.84485e+16	0.111023	0.00936724
1.47059	-2230.42	3.16235e+08	1.17115e+17	0.0896871	0.00749621
1.48148	-2229.64	2.35376e+08	6.24937e+16	0.0817806	0.00667712
