1/beta	E	M	C	X
1.48148	-1998.58	1.84422e+08	3.70217e+16	0.148107	0.0146823
1.49254	-1994.95	1.86308e+09	4.51977e+18	0.145226	0.0147055
1.50376	-1992.96	2.72973e+09	9.77556e+18	0.150266	0.0154716
1.51515	-1991.32	1.45806e+09	2.75037e+18	0.154561	0.0161833
1.52672	-1990.44	1.7432e+09	3.95068e+18	0.151821	0.0159711
1.53846	-1989.91	3.89214e+08	1.81495e+17	0.160438	0.0168939
1.55039	-1988.07	7.5765e+08	7.23035e+17	0.163514	0.0174567
1.5625	-1986.2	4.16519e+08	2.09167e+17	0.172797	0.019429
1.5748	-1984.05	5.4063e+08	3.60243e+17	0.176563	0.0196364
1.5873	-1980.54	2.38577e+09	7.45041e+18	0.188921	0.0215806
1.6	-1979.09	3.8423e+09	1.94584e+19	0.190136	0.0221201
1.6129	-1977.23	2.75916e+09	9.9899e+18	0.18774	0.0218028
1.62602	-1975.1	8.73653e+08	9.68686e+17	0.207786	0.0249412
1.63934	-1973.39	1.18035e+09	1.79036e+18	0.196352	0.0240563
1.65289	-1970.36	3.12321e+09	1.2824e+19	0.210116	0.0256041
1.66667	-1967.09	8.86743e+08	9.98747e+17	0.217311	0.0266092
1.68067	-1964.12	3.76294e+09	1.86603e+19	0.227205	0.0293468
1.69492	-1962.2	3.09555e+08	1.12143e+17	0.230862	0.028991
1.7094	-1958.34	1.92704e+09	4.84093e+18	0.237164	0.0312765
1.72414	-1954.09	6.74849e+08	5.70008e+17	0.253205	0.0345207
1.73913	-1952.41	2.2479e+09	6.60762e+18	0.26334	0.0361807
1.75439	-1947.94	2.3839e+09	7.4395e+18	0.270472	0.0374665
1.76991	-1944.16	8.68917e+09	1.00166e+20	0.281391	0.04073
1.78571	-1939.1	8.10438e+08	8.31017e+17	0.282385	0.0423098
1.8018	-1935.26	3.00033e+09	1.18304e+19	0.292433	0.043452
1.81818	-1929.75	4.59279e+08	2.57e+17	0.304845	0.0451541
1.83486	-1927.35	5.64803e+08	3.94969e+17	0.322402	0.0495389
1.85185	-1921.7	2.15681e+09	6.07916e+18	0.313292	0.0493822
1.86916	-1917.03	1.19134e+09	1.82619e+18	0.352467	0.0590756
1.88679	-1911.05	2.23103e+09	6.51134e+18	0.342594	0.0577742
