1/beta	E	M	C	X
2.06186	-1527.28	8.91477e+09	1.05407e+20	0.852599	0.71926
2.08333	-1508.97	6.49042e+08	5.28088e+17	0.828672	0.676424
2.10526	-1484.22	5.01623e+08	3.11468e+17	1.06045	1.0735
2.12766	-1474.76	1.97531e+09	5.0995e+18	1.06508	1.20913
2.15054	-1449.13	1.70419e+09	3.79594e+18	1.06809	1.48242
2.17391	-1429.72	2.75922e+09	1.00129e+19	1.19429	1.82599
2.1978	-1400.74	4.33421e+09	2.49445e+19	1.23588	2.18312
2.22222	-1382.72	2.49511e+08	7.45381e+16	1.18143	1.29606
2.24719	-1328.25	8.02702e+09	9.10313e+19	1.66018	156.486
2.27273	-1305.88	-4.30328e+08	2.29758e+17	1.41583	3.26528
2.29885	-1230.23	-1.18165e+09	1.74267e+18	1.86865	25.0792
2.32558	-1203.96	4.99542e+08	1.14851e+18	1.78514	120.624
2.35294	-1161.17	-9.07028e+08	1.25813e+18	1.44861	58.0768
2.38095	-1115	-2.02344e+08	2.16835e+17	1.405	65.2412
2.40964	-1071.95	5.29551e+06	7.17161e+15	1.18475	38.6564
2.43902	-1056.23	-1.10614e+09	1.76497e+18	1.11681	42.5615
2.46914	-1021.5	-1.13761e+08	1.86301e+16	0.917559	26.4071
2.5	-996.953	7.2687e+07	5.9833e+15	0.809264	21.6691
2.53165	-970.172	6.07815e+06	8.4277e+15	0.853575	19.2756
2.5641	-946.651	-1.02663e+07	6.87932e+14	0.671493	11.1142
2.5974	-922.56	3.54908e+07	1.81957e+15	0.754369	14.4779
2.63158	-902.492	1.98993e+07	9.65505e+14	0.694379	12.201
2.66667	-889.482	7.34015e+07	7.7446e+15	0.621358	12.1464
2.7027	-865.055	-5.06248e+07	3.43729e+15	0.578768	8.17805
2.73973	-848.106	4.15365e+07	3.1302e+15	0.560503	7.76243
2.77778	-826.703	7.90462e+07	8.49886e+15	0.533597	7.89504
2.8169	-820.184	-3.0194e+07	1.04352e+15	0.528733	5.51783
2.85714	-792.307	4.51068e+06	1.00579e+14	0.473352	5.71092
2.89855	-777.432	1.93897e+07	5.45346e+14	0.439971	4.47004
2.94118	-756.685	-1.40092e+07	6.80984e+14	0.435836	4.19105
2.98507	-741.239	-5.85986e+06	3.13577e+14	0.398588	3.91828
3.0303	-726.774	-1.32158e+07	2.77744e+14	0.382253	3.77123
3.07692	-710.957	7.41706e+06	1.18423e+14	0.360171	3.46456
3.125	-696.571	-9.9445e+06	2.412e+14	0.361314	2.9563
