1/beta	E	M	C	X
7.0922	-728.337	-0.000685126	0.000791657	0.0434893	0.278894
7.14286	-723.802	0.000425609	0.000805002	0.0435967	0.281687
7.19424	-717.618	4.50894e-05	0.000792085	0.0425094	0.275249
7.24638	-713.051	0.000362708	0.000767245	0.041805	0.264654
7.29927	-707.486	-0.000556937	0.00073022	0.0417542	0.249994
7.35294	-702.523	-0.00071553	0.000793472	0.0380427	0.269606
7.40741	-696.919	0.00239053	0.000785408	0.039918	0.263147
7.46269	-692.591	-9.2293e-05	0.000727493	0.0386792	0.243707
7.5188	-684.119	0.00136659	0.000727393	0.0380171	0.241237
7.57576	-678.609	-0.000124342	0.000761607	0.0378054	0.251325
7.63359	-673.167	-0.000939561	0.000745943	0.0379964	0.244007
7.69231	-668.32	0.000152294	0.000739844	0.0366331	0.240442
7.75194	-664.102	0.000176087	0.000744137	0.0365773	0.239974
7.8125	-657.532	-0.000140042	0.000720714	0.0358626	0.230622
7.87402	-652.556	-0.00141647	0.000693041	0.0335702	0.219404
7.93651	-646.349	-0.000625384	0.000704001	0.0352162	0.221637
8	-640.889	0.000789962	0.000677796	0.0343237	0.211616
8.06452	-640.293	0.00115051	0.000679716	0.0328329	0.210302
8.13008	-630.735	-0.000197872	0.000696056	0.0328318	0.214025
8.19672	-625.43	0.00141693	0.000723779	0.0318108	0.22014
8.26446	-620.984	-3.20984e-05	0.000661333	0.0308973	0.200053
8.33333	-614.795	0.000533482	0.000738977	0.0314563	0.221608
8.40336	-609.12	0.000851669	0.000694578	0.0300464	0.206421
8.47458	-605.21	0.000867842	0.000694435	0.0291965	0.204636
8.54701	-597.959	-0.000148471	0.000707383	0.0290341	0.206903
8.62069	-592.506	-0.000572543	0.00068856	0.0283946	0.199587
8.69565	-588.196	0.00101316	0.000690365	0.0279387	0.198185
8.77193	-582.178	-1.58125e-05	0.000674652	0.0274351	0.192276
8.84956	-582.074	-0.00275842	0.000786428	0.0279831	0.220016
8.92857	-572.162	-0.000601799	0.000691409	0.0258253	0.193493
9.00901	-566.253	0.000798336	0.00069718	0.0260166	0.193291
9.09091	-562.571	-0.00015465	0.000755128	0.0269245	0.207654
9.17431	-555.47	0.000166753	0.000654034	0.0250801	0.178217
9.25926	-550.16	-0.000305235	0.000641014	0.0246418	0.173049
9.34579	-543.544	-0.000338892	0.000667956	0.0236944	0.178648
9.43396	-539.94	-0.00203734	0.000665471	0.0247324	0.17525
9.52381	-535.596	0.00081451	0.000615213	0.0229222	0.161319
9.61538	-529.863	-0.000182014	0.000624652	0.0229674	0.162401
9.70874	-523.829	6.36061e-05	0.000651597	0.0224155	0.167785
9.80392	-520.237	0.00107172	0.00063953	0.0218207	0.162787
9.90099	-514.376	0.000239048	0.000630853	0.0214976	0.159276
10	-505.971	0.00133514	0.000626927	0.0210727	0.156286
10.101	-503.357	-0.000731497	0.000645124	0.0206638	0.159536
10.2041	-498.762	0.000935617	0.000608832	0.020066	0.148949
10.3093	-490.977	-0.000298349	0.000609307	0.019713	0.147735
10.4167	-488.53	0.00153479	0.00061182	0.0192294	0.146272
10.5263	-483.859	0.000456668	0.000607228	0.0184924	0.144167
10.6383	-476.827	0.00090555	0.000654609	0.0187782	0.15364
10.7527	-470.479	0.000267431	0.000598826	0.0183147	0.13921
10.8696	-466.155	0.000340664	0.000596804	0.0181493	0.137238
10.989	-461.098	-0.00120477	0.000579573	0.0176627	0.131523
11.1111	-461.238	-0.00117531	0.000591879	0.0165024	0.132862
11.236	-452.648	-0.000167668	0.000588891	0.0164644	0.131022
11.3636	-448.01	0.00109752	0.000586382	0.0157571	0.128739
11.4943	-439.843	-0.000878546	0.000592315	0.0158502	0.128661
11.6279	-433.622	-0.000435178	0.000578743	0.0154321	0.124389
11.7647	-436.209	-0.00107979	0.000538447	0.0151649	0.114172
11.9048	-425.656	0.000529832	0.000574263	0.0145788	0.120536
12.0482	-418.917	0.000258195	0.000586183	0.0142477	0.121619
12.1951	-414.776	0.00475657	0.000638145	0.0137026	0.126182
12.3457	-409.335	0.000103753	0.000571496	0.0136095	0.115726
12.5	-404.176	-0.000218115	0.000565756	0.012992	0.113142
12.6582	-399.425	-5.55878e-05	0.000572376	0.0129001	0.113044
12.8205	-393.06	0.000211101	0.000570335	0.0124865	0.111207
12.987	-388.18	0.000107039	0.000562215	0.0122574	0.108224
13.1579	-385.747	0.00105025	0.00054887	0.0110805	0.104076
13.3333	-378.95	-0.000235653	0.000535579	0.0113656	0.100411
13.5135	-374.067	0.000706933	0.000567051	0.0111669	0.104812
13.6986	-367.405	0.00020245	0.000547951	0.0109923	0.0999936
13.8889	-363.983	0.000521019	0.000571943	0.0105021	0.102901
14.0845	-357.77	-0.000135467	0.000545426	0.0103791	0.0968099
14.2857	-352.712	2.84092e-05	0.000522066	0.00990158	0.0913613
14.4928	-349.836	-0.000203303	0.000518347	0.00979475	0.0894077
14.7059	-342.646	9.87059e-05	0.000529274	0.00947031	0.089975
14.9254	-337.055	-3.30061e-05	0.000553704	0.00938168	0.0927452
15.1515	-332.746	0.00021062	0.000524546	0.0089063	0.0865427
15.3846	-329.237	0.000294135	0.000514388	0.00853517	0.0835739
15.625	-321.144	0.000222633	0.000532138	0.00822001	0.0851342
15.873	-317.612	0.000315548	0.000526127	0.00809737	0.0828494
16.129	-310.83	-0.000874757	0.000515953	0.0077365	0.0798541
16.3934	-307.6	-0.000951392	0.00053013	0.00775533	0.0807068
16.6667	-300.199	8.73758e-06	0.00052107	0.00736487	0.0781604
16.9492	-298.642	-0.0013046	0.000503663	0.00712419	0.0740393
17.2414	-292.932	0.000561628	0.000507703	0.0069277	0.0735713
17.5439	-285.933	0.000167045	0.000514349	0.00664464	0.0732907
17.8571	-280.436	-0.000598846	0.000521271	0.00633143	0.0729277
18.1818	-276.099	0.000152964	0.00050769	0.00617058	0.0698042
18.5185	-271.99	-0.000158236	0.000501709	0.00586545	0.0677273
18.8679	-267.865	-0.000216162	0.000516357	0.0057118	0.0684112
19.2308	-260.88	0.000481023	0.000528801	0.00546904	0.0687141
19.6078	-257.117	-8.84018e-06	0.000490955	0.0052607	0.0625968
20	-251.623	0.000883521	0.000488275	0.00513811	0.0609369
20.4082	-246.242	-0.000499541	0.000489569	0.00473151	0.0599417
20.8333	-241.12	-0.000361712	0.000499372	0.0046038	0.0599089
21.2766	-235.113	-0.000149706	0.000480267	0.00435068	0.0564288
21.7391	-230.02	-0.000399206	0.000490446	0.00424675	0.0563829
22.2222	-226.701	0.000642789	0.000492008	0.00411551	0.0553044
22.7273	-221.167	6.16949e-05	0.000491365	0.00397517	0.0540497
23.2558	-214.601	0.000525325	0.000482264	0.00366765	0.0518137
23.8095	-209.618	0.000117157	0.000473126	0.00356683	0.0496768
24.3902	-205.391	-0.000957089	0.000530026	0.00354836	0.0542337
25	-200.743	-0.00172347	0.000429688	0.0031212	0.0426718
25.641	-195.739	0.000188993	0.000475883	0.00304912	0.0463951
26.3158	-191.71	-0.00153002	0.000457024	0.00300408	0.0431949
27.027	-184.218	-0.000815421	0.000475059	0.00275568	0.0438815
27.7778	-179.66	0.000622217	0.00046273	0.0026158	0.0416109
28.5714	-175.669	-2.59948e-05	0.000453312	0.0024725	0.0396648
29.4118	-169.736	-0.000264647	0.000447163	0.00231426	0.0380029
30.303	-165.335	-3.68288e-05	0.000463645	0.0021897	0.0382506
31.25	-160.852	0.00014142	0.000458363	0.00199805	0.0366675
32.2581	-157.54	3.90358e-05	0.000464444	0.00195325	0.0359943
33.3333	-152.445	-0.00041171	0.000478451	0.00185225	0.0358711
34.4828	-145.443	-0.000759553	0.000451242	0.00168647	0.0326732
35.7143	-138.395	-0.000983121	0.000326084	0.00160426	0.0227582
37.037	-136.268	0.000266752	0.000452832	0.00146106	0.0305614
38.4615	-131.212	0.000117231	0.000444578	0.0013714	0.0288967
40	-125.38	-1.38343e-05	0.000443894	0.00125777	0.0277433
41.6667	-117.597	-0.000425311	0.000409423	0.00117289	0.0245545
43.4783	-115.884	0.000279475	0.000426988	0.00106059	0.0245473
45.4545	-114.707	-0.000251963	0.000433792	0.000959376	0.0238551
47.619	-105.04	-0.000401192	0.000435469	0.000877309	0.0228537
50	-100.012	4.28351e-05	0.000441041	0.000802683	0.022052
52.6316	-103.518	0.0108965	0.000427428	0.000649137	0.0146629
55.5556	-88.5926	-0.000616211	0.000412314	0.000663113	0.0185371
58.8235	-84.4653	-0.000187118	0.000435462	0.000565137	0.0185056
62.5	-79.2124	0.000284094	0.000420152	0.000509968	0.0168028
66.6667	-73.6065	-0.000337648	0.000421836	0.000464348	0.0158146
71.4286	-69.5827	0.000133478	0.00042135	0.000400262	0.0147466
76.9231	-64.9726	0.000262467	0.000423625	0.000339538	0.0137656
83.3333	-60.3821	3.1548e-05	0.000416085	0.000289874	0.0124825
90.9091	-54.7976	-1.51586e-05	0.000405336	0.000244824	0.0111467
