1/beta	E	M	C	X
7.19424	-2874.19	-0.000270459	0.000209759	0.0423201	0.291463
7.24638	-2862.24	-0.00346058	0.000152815	0.0398502	0.194358
7.29927	-2825.56	-4.96001e-05	0.000189201	0.0408029	0.259202
7.35294	-2809	3.2798e-05	0.000179493	0.0407047	0.244109
7.40741	-2784.47	0.000227847	0.000188448	0.0410888	0.254335
7.46269	-2762.56	-7.88175e-06	0.000189724	0.0399137	0.25423
7.5188	-2738.76	0.0014658	0.000173447	0.0389734	0.227827
7.57576	-2721.26	-0.000267413	0.000186044	0.037991	0.245484
7.63359	-2697.89	0.000450233	0.000184914	0.0351723	0.241972
7.69231	-2674.75	-7.16341e-05	0.000181597	0.0374221	0.23607
7.75194	-2651.31	-0.0012267	0.000194098	0.0350261	0.248445
7.8125	-2632.4	7.88469e-05	0.000183884	0.0341637	0.235364
7.87402	-2611.83	-0.000134698	0.000180802	0.0352188	0.229595
7.93651	-2583.62	8.62525e-05	0.000174468	0.0350562	0.21982
8	-2569.29	0.000236932	0.000173127	0.0349527	0.216339
8.06452	-2551.41	-0.000685988	0.000173413	0.0337574	0.214449
8.13008	-2522.5	0.000522733	0.000177574	0.0320742	0.21808
8.19672	-2506.35	0.000464253	0.000187677	0.031681	0.228702
8.26446	-2480.56	0.000201743	0.000174931	0.0306385	0.211617
8.33333	-2455.24	-0.000378175	0.000176881	0.0309852	0.212086
8.40336	-2439.77	0.000152236	0.00016694	0.0300474	0.198631
8.47458	-2451.25	-0.00136946	0.000178491	0.0291394	0.208406
8.54701	-2399.92	-0.000431667	0.000164465	0.0283583	0.192206
8.62069	-2368.31	8.93797e-05	0.00017492	0.0286556	0.202898
8.69565	-2355.98	-0.000578547	0.000169487	0.0282442	0.194525
8.77193	-2330.43	-0.000329048	0.000165972	0.0271563	0.189085
8.84956	-2328.14	-0.0016669	0.000196143	0.0297547	0.218502
8.92857	-2286.68	0.000335908	0.000173976	0.0267849	0.194727
9.00901	-2270.22	-0.000120905	0.000164601	0.026881	0.182691
9.09091	-2268.7	0.00136617	0.000189715	0.0288953	0.206633
9.17431	-2224.27	-0.00204211	0.000139034	0.0232168	0.147001
9.25926	-2201.27	-0.000225268	0.000168415	0.0250289	0.181834
9.34579	-2180.02	6.49885e-05	0.000162424	0.0241649	0.173789
9.43396	-2159.69	-2.9524e-05	0.000154972	0.0230386	0.164269
9.52381	-2141.97	0.000280965	0.000152675	0.022754	0.160226
9.61538	-2123.39	0.00029959	0.000156721	0.0224686	0.162896
9.70874	-2096.5	0.000372578	0.000170609	0.0224878	0.175584
9.80392	-2076.58	2.28137e-05	0.000155699	0.0218678	0.158813
9.90099	-2060.6	-0.00240792	0.00014227	0.0221131	0.137837
