1/beta	E	M	C	X
7.40741	-249.975	0.001138	0.00218394	0.0400308	0.265191
7.46269	-248.971	0.00110505	0.00214775	0.0388641	0.258871
7.5188	-245.297	0.000196725	0.00194703	0.0376593	0.233055
7.57576	-245.277	-0.00271133	0.00218601	0.0387008	0.258824
7.63359	-242.872	8.90633e-05	0.00208211	0.0373997	0.24548
7.69231	-243.488	-0.0024879	0.00204374	0.0358761	0.238393
7.75194	-239.327	-0.000753682	0.00205238	0.0361171	0.238216
7.8125	-236.764	0.00180819	0.00201749	0.0344446	0.232039
7.87402	-234.482	-0.00337968	0.00192352	0.0333447	0.218553
7.93651	-233.088	-0.000283704	0.00196947	0.0352417	0.223329
8	-230.974	-0.000103816	0.00198095	0.0334935	0.222856
8.06452	-230.773	-0.00253732	0.00189548	0.0345093	0.210817
8.13008	-228.082	0.00133097	0.00207658	0.032707	0.229681
8.19672	-225.918	-0.000358471	0.00198045	0.0318566	0.217439
8.26446	-222.99	-0.000530305	0.0019681	0.0313124	0.214295
8.33333	-221.694	0.00496625	0.00183493	0.0284966	0.195509
8.40336	-216.352	0.00111351	0.00177772	0.0301419	0.190261
8.47458	-216.819	-6.46373e-06	0.00188114	0.0304542	0.199777
8.54701	-216.577	0.000436262	0.00188831	0.0309406	0.198819
8.62069	-213.372	-0.000150218	0.00186527	0.0289317	0.194732
8.69565	-210.441	0.000280533	0.00184466	0.0282109	0.190914
8.77193	-210.134	-0.000485822	0.00173094	0.0285176	0.177571
8.84956	-208.457	-8.1018e-05	0.00185653	0.0273812	0.188808
8.92857	-206.041	-0.000876913	0.00186682	0.0267421	0.188098
9.00901	-204.716	-0.000114716	0.00185585	0.0263181	0.185399
9.09091	-202.277	-0.000139872	0.0018607	0.0255946	0.184208
9.17431	-199.901	-0.000445513	0.00178617	0.0255296	0.175204
9.25926	-200.162	-0.00341012	0.00177399	0.0245974	0.171302
9.34579	-192.348	-0.00247204	0.00168984	0.0229947	0.162143
9.43396	-194.604	-0.000399833	0.00181771	0.023585	0.173394
9.52381	-192.71	-0.000531669	0.0017924	0.0235886	0.169355
9.61538	-190.608	0.00112061	0.00185862	0.0222004	0.173849
9.70874	-188.242	-0.000444011	0.00177072	0.02241	0.164128
9.80392	-186.649	0.000503184	0.00175294	0.0222107	0.160897
9.90099	-184.458	-0.000865365	0.0017971	0.0212945	0.163288
10	-183.192	-0.00105395	0.00170219	0.0207443	0.153097
10.101	-180.994	-0.000889414	0.00173872	0.0205956	0.154849
10.2041	-179.021	0.000394904	0.00168152	0.0198501	0.148297
10.3093	-178.742	-0.00141476	0.00177855	0.0200078	0.155093
10.4167	-180.824	-0.00658352	0.00151695	0.0198389	0.12732
10.5263	-173.599	-0.000501166	0.00164608	0.0187615	0.140719
10.6383	-171.292	0.000337504	0.00168086	0.0184647	0.142191
10.7527	-169.749	0.000292058	0.00167984	0.0179602	0.140596
10.8696	-168.441	-0.00139806	0.0017248	0.0175457	0.142651
10.989	-166.175	8.72787e-05	0.00169419	0.0173375	0.138754
11.1111	-164.442	-0.000596789	0.00163238	0.0169302	0.132194
11.236	-162.593	-8.20702e-06	0.00170046	0.0165667	0.136207
11.3636	-160.111	-0.000379777	0.00168105	0.0164586	0.133128
11.4943	-157.342	0.00149198	0.00184982	0.0147854	0.144667
11.6279	-157.174	0.000755245	0.00157379	0.0153886	0.121767
11.7647	-155.345	-0.000616116	0.0016055	0.015158	0.122791
11.9048	-153.094	-0.000380592	0.00160832	0.0144817	0.121578
12.0482	-150.787	-8.90105e-05	0.00155233	0.0141952	0.115958
12.1951	-148.694	0.000709259	0.00160492	0.0138734	0.118406
12.3457	-145.373	-0.00078577	0.00162458	0.0132699	0.118387
12.5	-145.536	0.000412609	0.0015902	0.0132086	0.114482
12.6582	-143.906	0.00168411	0.00154536	0.0125249	0.109673
12.8205	-143.589	-0.000995618	0.00157789	0.0125519	0.110698
12.987	-139.833	-0.000712271	0.00155108	0.0124042	0.107454
13.1579	-135.383	0.000297898	0.00144934	0.0120747	0.0991285
13.3333	-134.675	0.00240344	0.00172431	0.012314	0.116001
13.5135	-134.93	9.09136e-05	0.00154737	0.0111808	0.103054
13.6986	-132.296	-0.000481456	0.00149319	0.0108268	0.0980872
13.8889	-130.822	-0.00107854	0.00144165	0.0106452	0.0933436
14.0845	-128.351	-0.000775598	0.0015321	0.0106538	0.0978625
14.2857	-127.696	0.00490712	0.00171839	0.0109547	0.106742
14.4928	-124.46	-0.000538895	0.00157223	0.00960368	0.0976177
14.7059	-123.394	4.23536e-05	0.00151828	0.00944349	0.0929183
14.9254	-122.199	0.000305476	0.00145112	0.00909129	0.0874972
15.1515	-119.425	-2.84787e-05	0.00146768	0.00889785	0.0871802
15.3846	-117.092	0.000870495	0.00146106	0.00874113	0.0854276
15.625	-116.154	0.000467481	0.00142278	0.00924212	0.0819398
15.873	-114.41	-0.000274271	0.00141161	0.00818361	0.0800338
16.129	-113.16	-0.00312028	0.00144158	0.00788242	0.0798972
16.3934	-110.52	0.000118112	0.00145314	0.00747876	0.0797767
16.6667	-109.348	-0.000111532	0.00143971	0.00727704	0.0777435
16.9492	-105.679	-0.000798831	0.00142857	0.00692612	0.0758231
17.2414	-105.043	0.000825357	0.00150447	0.00683935	0.078498
17.5439	-103.347	-0.00159823	0.00144952	0.00674353	0.0742295
17.8571	-101.976	-0.00132162	0.00138588	0.00630614	0.0697603
18.1818	-98.672	-0.00070287	0.00142334	0.00617941	0.0704307
18.5185	-97.763	-0.000201176	0.00137594	0.00588536	0.0668687
18.8679	-96.9727	0.00188434	0.00147509	0.00572195	0.0701924
19.2308	-95.8089	0.000707744	0.00118262	0.00552714	0.0553232
19.6078	-92.2527	0.00068665	0.00136499	0.00535638	0.0626315
20	-89.7881	-0.00327284	0.00134926	0.00506689	0.0602348
20.4082	-88.1696	-0.000494264	0.00133288	0.00478472	0.058769
20.8333	-130.36	0.0233797	0.00102005	0.00195447	0.0204526
21.2766	-85.1805	0.000852022	0.00141652	0.00444869	0.0598879
21.7391	-83.3676	-0.00103695	0.00133774	0.0043217	0.0553379
22.2222	-81.9048	0.000329024	0.00133432	0.00411484	0.0540358
22.7273	-79.1494	-0.000606695	0.00133616	0.00391191	0.0528972
23.2558	-77.4582	-0.000685421	0.00133168	0.00369031	0.051518
23.8095	-78.0399	-0.00368165	0.00117559	0.00440795	0.0439251
24.3902	-73.3342	0.000497906	0.00129947	0.00340708	0.0479415
25	-73.0285	0.00183413	0.00134454	0.00323948	0.0482824
25.641	-69.5424	-0.00022642	0.0012462	0.00307233	0.0437397
26.3158	-68.8771	-0.00233736	0.0012431	0.00300339	0.0423272
27.027	-66.3382	0.00187451	0.00132417	0.00274443	0.0439777
27.7778	-63.9402	0.00114654	0.00129868	0.00256874	0.0420347
28.5714	-63.2389	-0.000157658	0.00128895	0.00248636	0.0406012
29.4118	-61.1001	0.000529228	0.00128834	0.00232822	0.0394146
30.303	-60.0882	0.000200899	0.00127559	0.00218115	0.0378839
31.25	-57.3886	0.00108667	0.00127387	0.00208463	0.0366535
32.2581	-55.8939	0.00313214	0.00131452	0.00203001	0.0364014
33.3333	-53.8851	-0.000771361	0.00130505	0.00176179	0.0352203
34.4828	-52.2699	6.5034e-05	0.00124194	0.00168969	0.0324145
35.7143	-49.6164	0.000124642	0.00120662	0.00149879	0.0304064
37.037	-49.2037	0.000640033	0.00127121	0.00148121	0.0308804
38.4615	-47.2728	5.64204e-05	0.00118334	0.00135905	0.0276901
40	-45.2127	4.35912e-06	0.00120574	0.00125266	0.0271292
41.6667	-43.5887	-0.00140636	0.0012162	0.00118904	0.0262272
43.4783	-40.8053	0.000787138	0.00118865	0.00105477	0.0245922
45.4545	-39.6591	-0.000263683	0.00121656	0.000975894	0.0240866
47.619	-37.7551	0.000169428	0.00118688	0.000881793	0.0224315
50	-36.9737	-0.00102527	0.00125979	0.000803654	0.0226574
52.6316	-33.0171	-0.0024202	0.00118503	0.00073997	0.0201639
55.5556	-35.555	0.000142981	0.00115696	0.000590496	0.0187424
58.8235	-31.9397	0.00199421	0.00117402	0.000572349	0.0179017
62.5	-29.1153	0.000319564	0.00126852	0.000537996	0.0182653
66.6667	-27.2021	-0.000701711	0.00122065	0.000448796	0.0164721
71.4286	-25.5073	-5.47911e-06	0.00118401	0.000390348	0.0149185
76.9231	-23.1765	0.0011247	0.00119952	0.000342697	0.0140196
83.3333	-22.2721	-0.00064096	0.00113566	0.000285405	0.0122607
90.9091	-23.9009	0.0021859	0.00131805	0.000200722	0.0130014
